entry_date,entry_time,exit_date,exit_time,direction,entry_price,exit_price,exit_type,pnl_pts,pnl_dollar,win,std100,avg_range_10,band_width,mean_slope_10,abs_mean_slope_10,mean_slope_20,abs_mean_slope_20,band_width_change,band_width_calc,block_num,block_class
10/3/2025,11:02:10,10/3/2025,11:02:44,short,25112.0,25107.0,REVERSAL,5.0,96.0,1,6.996515,6.675,10.494773,0.21737499999981083,0.21737499999981083,0.24649999999983266,0.24649999999983266,-3.4656243249205207,10.847603129396594,22.0,MEDIUM
10/3/2025,11:02:44,10/3/2025,11:05:47,long,25107.0,25117.33,TARGET,10.3335,202.67,1,6.889031,6.425,10.333547,0.18262500000018916,0.18262500000018916,0.2311875000001237,0.2311875000001237,-2.9432486185583357,10.35459315843422,22.0,MEDIUM
10/3/2025,11:05:47,10/3/2025,11:09:01,short,25115.75,25107.5,REVERSAL,8.25,161.0,1,6.95933,5.575,10.438995,0.0012500000000727595,0.0012500000000727595,0.10162500000005821,0.10162500000005821,-0.12581670525649713,10.426794321248606,22.0,MEDIUM
10/3/2025,11:09:01,10/3/2025,11:10:31,long,25107.5,25100.58,STOP,-6.9221,-142.44,0,6.9221,5.175,10.38315,0.010124999999970897,0.010124999999970897,0.0008125000000291039,0.0008125000000291039,-0.18477241581950032,10.24866174270882,22.0,MEDIUM
10/3/2025,11:10:36,10/3/2025,11:11:15,long,25105.0,25115.09,TARGET,10.0864,197.73,1,6.724289,5.325,10.086434,-0.06650000000008731,0.06650000000008731,-0.027937500000007276,0.027937500000007276,-0.4106094768362638,10.133850476060905,22.0,MEDIUM
10/3/2025,11:12:20,10/3/2025,11:13:25,short,25117.0,25123.49,STOP,-6.4871,-133.74,0,6.487073,5.95,9.73061,-0.12749999999978173,0.12749999999978173,-0.04856249999993452,0.04856249999993452,-0.9185104613502961,9.603046652847683,22.0,MEDIUM
10/3/2025,11:18:28,10/3/2025,11:21:30,short,25125.0,25133.66,STOP,-8.661,-177.22,0,8.661009,4.725,12.991513,0.1514999999999418,0.1514999999999418,0.11387500000000728,0.11387500000000728,2.3030956602619117,12.959802364127741,22.0,MEDIUM
10/3/2025,11:40:00,10/3/2025,11:40:13,long,25114.5,25104.78,STOP,-9.723,-198.46,0,9.723006,5.6,14.584509,0.18225000000020372,0.18225000000020372,0.16556250000012368,0.16556250000012368,-1.757864260796552,14.964447807904346,22.0,MEDIUM
10/3/2025,11:40:35,10/3/2025,11:50:13,long,25113.5,25128.31,TARGET,14.8054,292.11,1,9.87029,5.375,14.805435,0.06087500000030559,0.06087500000030559,0.12443750000002182,0.12443750000002182,-1.1073580762405069,14.68972118260784,22.0,MEDIUM
10/3/2025,11:53:22,10/3/2025,11:56:22,short,25135.25,25144.23,STOP,-8.983,-183.66,0,8.982969,4.375,13.474453,0.010249999999723513,0.010249999999723513,0.023374999999941793,0.023374999999941793,0.01800972521870392,13.425840476990093,22.0,MEDIUM
10/3/2025,11:56:38,10/3/2025,12:06:21,short,25144.75,25154.46,STOP,-9.7106,-198.21,0,9.71065,4.025,14.565975,0.08012500000004366,0.08012500000004366,0.04637500000008003,0.04637500000008003,0.8895104957813444,14.343118179264586,22.0,MEDIUM
10/3/2025,12:36:05,10/3/2025,12:40:25,long,25131.0,25122.38,STOP,-8.6223,-176.45,0,8.622347,4.45,12.933521,0.2630000000001019,0.2630000000001019,0.2523750000000291,0.2523750000000291,-3.8821861369569053,12.877156153782524,23.0,MEDIUM
10/3/2025,12:46:03,10/3/2025,12:50:02,long,25124.75,25115.84,STOP,-8.9071,-182.14,0,8.907052,4.575,13.360577,-0.07062500000029104,0.07062500000029104,-0.006750000000101864,0.006750000000101864,1.851337336181599,12.999859457755385,23.0,MEDIUM
10/3/2025,13:11:22,10/3/2025,13:19:58,short,25075.5,25041.5,REVERSAL,34.0,676.0,1,23.112323,5.725,34.668485,-0.5461250000000291,0.5461250000000291,-0.55362499999992,0.55362499999992,-8.851641724844058,35.90595868881651,23.0,MEDIUM
10/3/2025,13:19:58,10/3/2025,13:28:07,long,25041.5,25024.08,STOP,-17.4183,-352.37,0,17.418266,6.375,26.127398,0.04137499999997089,0.04137499999997089,-0.01531250000007276,0.01531250000007276,0.3839743984928994,25.836161289144403,23.0,MEDIUM
10/3/2025,13:28:28,10/3/2025,13:30:04,long,25036.75,25019.1,STOP,-17.6483,-356.97,0,17.648281,6.475,26.472421,-0.03374999999978172,0.03374999999978172,0.013062500000160071,0.013062500000160071,0.5254951326596853,26.128166946794714,23.0,MEDIUM
10/3/2025,13:59:08,10/3/2025,14:01:37,short,24980.5,24961.5,REVERSAL,19.0,376.0,1,20.637653,8.3,30.95648,-0.35187500000029104,0.35187500000029104,-0.4317500000001019,0.4317500000001019,-5.13650404641913,31.6896627722094,23.0,MEDIUM
10/3/2025,14:01:37,10/3/2025,14:02:18,long,24961.5,24977.0,REVERSAL,15.5,306.0,1,17.133713,8.8,25.700569,-0.24724999999998545,0.24724999999998545,-0.2898750000000291,0.2898750000000291,-2.443062204103235,26.232801387999746,23.0,MEDIUM
10/3/2025,14:02:18,10/3/2025,14:03:34,short,24977.0,24952.84,TARGET,24.1594,479.19,1,16.106243,8.525,24.159365,-0.2476249999999709,0.2476249999999709,-0.2703749999998763,0.2703749999998763,-2.3316996917134176,24.928643620976693,23.0,MEDIUM
10/3/2025,14:04:06,10/3/2025,14:06:28,long,24943.5,24929.06,STOP,-14.4444,-292.89,0,14.444392,8.575,21.666588,-0.2367500000000291,0.2367500000000291,-0.24418750000004366,0.24418750000004366,-3.39666576501169,22.250116829316,23.0,MEDIUM
10/3/2025,14:06:59,10/3/2025,14:08:11,long,24945.25,24929.99,STOP,-15.2626,-309.25,0,15.262604,7.85,22.893905,-0.3046249999999418,0.3046249999999418,-0.3151874999999563,0.3151874999999563,1.3811006714486176,22.875274698384246,23.0,MEDIUM
10/3/2025,14:10:46,10/3/2025,14:11:31,short,24966.75,24982.21,STOP,-15.462,-313.24,0,15.462014,10.125,23.193021,0.010749999999825377,0.010749999999825377,-0.1133125000000291,0.1133125000000291,-0.13095689407703048,23.35853090337926,23.0,MEDIUM
10/3/2025,14:11:47,10/3/2025,14:17:47,short,24982.5,24997.69,STOP,-15.1871,-307.74,0,15.187095,6.15,22.780643,0.3229999999999563,0.3229999999999563,0.11124999999992724,0.11124999999992724,-0.9482591402727465,22.905944901807388,23.0,MEDIUM
10/3/2025,14:40:19,10/3/2025,14:49:02,long,25011.75,24996.54,STOP,-15.2116,-308.23,0,15.211588,8.0,22.817382,0.34424999999973804,0.34424999999973804,0.31268749999999274,0.31268749999999274,-5.645950855466449,23.62082124046716,23.0,MEDIUM
10/3/2025,14:49:02,10/3/2025,14:52:37,long,24993.75,24980.62,STOP,-13.1278,-266.56,0,13.127756,7.675,19.691633,0.07049999999981083,0.07049999999981083,0.16918749999986177,0.16918749999986177,-1.0826961639939725,19.28846179906001,23.0,MEDIUM
10/3/2025,15:00:26,10/3/2025,15:02:28,short,25010.75,24999.0,REVERSAL,11.75,231.0,1,12.303125,5.375,18.454687,-0.2978749999998399,0.2978749999998399,-0.29099999999998544,0.29099999999998544,-4.884030958606189,19.108693658843908,23.0,MEDIUM
10/3/2025,15:02:28,10/3/2025,15:05:23,long,24999.0,25013.55,TARGET,14.5469,286.94,1,9.697916,6.575,14.546874,-0.2736249999998108,0.2736249999998108,-0.2889374999998836,0.2889374999998836,-5.648717954863798,15.162855872351361,23.0,MEDIUM
10/3/2025,15:05:23,10/3/2025,15:11:20,short,25012.0,25020.8,STOP,-8.8033,-180.07,0,8.803261,6.475,13.204891,-0.22999999999992723,0.22999999999992723,-0.2578125,0.2578125,-3.7475209481813216,12.834769866424143,23.0,MEDIUM
10/3/2025,15:12:26,10/3/2025,15:17:59,short,25017.5,25002.02,TARGET,15.4793,305.59,1,10.319509,5.725,15.479264,0.12099999999991269,0.12099999999991269,0.06449999999986175,0.06449999999986175,1.9176065299485785,14.79232119674009,23.0,MEDIUM
10/3/2025,15:21:27,10/3/2025,15:33:38,long,24999.75,25014.63,TARGET,14.8787,293.57,1,9.919104,6.2,14.878656,-0.06525000000001455,0.06525000000001455,-0.015437500000007275,0.015437500000007275,-0.4578414364207486,14.483506491165691,23.0,MEDIUM
10/3/2025,15:33:38,10/3/2025,15:41:36,short,25015.25,25023.98,STOP,-8.7318,-178.64,0,8.731808,6.125,13.097712,0.1421250000003056,0.1421250000003056,0.06206250000013824,0.06206250000013824,-1.658882243501699,12.840639693997792,23.0,MEDIUM
10/3/2025,15:42:59,10/3/2025,15:50:00,short,25019.25,25008.74,TARGET,10.5078,206.16,1,7.00521,5.025,10.507815,0.20737500000032014,0.20737500000032014,0.22693750000016735,0.22693750000016735,-0.6422783578622138,10.122182551067988,24.0,MEDIUM
10/6/2025,09:30:00,10/6/2025,09:30:12,short,25214.25,25191.86,TARGET,22.3937,443.87,1,14.92914,4.875,22.39371,0.6191249999999855,0.6191249999999855,0.5770000000000437,0.5770000000000437,-8.52092928265698,23.36889770586155,24.0,MEDIUM
10/6/2025,09:30:12,10/6/2025,09:31:12,long,25190.25,25210.19,TARGET,19.9423,394.85,1,13.294859,6.4,19.942288,0.49000000000014554,0.49000000000014554,0.5739375000001019,0.5739375000001019,-6.211562149692817,20.300635608839066,24.0,MEDIUM
10/6/2025,09:31:55,10/6/2025,09:32:11,long,25193.0,25182.06,STOP,-10.9354,-222.71,0,10.935404,7.7,16.403107,-0.20925000000024738,0.20925000000024738,-0.11368750000001455,0.11368750000001455,-2.568144060008798,17.406280194639947,24.0,MEDIUM
10/6/2025,09:34:01,10/6/2025,09:34:29,long,25182.0,25167.43,STOP,-14.5725,-295.45,0,14.572507,7.275,21.858761,-0.3611250000001746,0.3611250000001746,-0.39025000000001453,0.39025000000001453,5.552377254293123,21.460165513189324,24.0,MEDIUM
10/6/2025,09:47:41,10/6/2025,09:50:43,short,25169.75,25143.66,TARGET,26.0942,517.88,1,17.39613,6.4,26.094195,-0.06450000000004366,0.06450000000004366,-0.14118749999997818,0.14118749999997818,-0.7293803106515213,26.029641307399757,24.0,MEDIUM
10/6/2025,09:50:43,10/6/2025,09:59:03,long,25143.25,25159.0,REVERSAL,15.75,311.0,1,17.067195,9.025,25.600793,-0.03525000000008731,0.03525000000008731,-0.059000000000014555,0.059000000000014555,-0.2663692420260766,25.703702311720814,24.0,MEDIUM
10/6/2025,09:59:03,10/6/2025,10:00:47,short,25159.0,25171.19,STOP,-12.1884,-247.77,0,12.188441,7.975,18.282662,-0.20812499999992723,0.20812499999992723,-0.17999999999992725,0.17999999999992725,-2.1994784425361296,18.01322667541859,24.0,MEDIUM
10/6/2025,10:01:07,10/6/2025,10:01:49,short,25161.75,25144.2,TARGET,17.5543,347.09,1,11.702835,7.85,17.554253,0.29400000000023285,0.29400000000023285,0.11231250000000728,0.11231250000000728,-0.4074902524406703,17.626645132856577,24.0,MEDIUM
10/6/2025,10:01:49,10/6/2025,10:02:46,long,25148.5,25162.25,REVERSAL,13.75,271.0,1,9.909706,7.45,14.864559,0.3779999999998836,0.3779999999998836,0.2336249999998472,0.2336249999998472,-2.989626959865351,15.087893533595821,24.0,MEDIUM
10/6/2025,10:02:46,10/6/2025,10:04:20,short,25162.25,25171.6,STOP,-9.3548,-191.1,0,9.354837,7.15,14.032255,0.20725000000020372,0.20725000000020372,0.2655625000001237,0.2655625000001237,-3.7178847319623696,13.632891794011764,24.0,MEDIUM
10/6/2025,10:05:54,10/6/2025,10:08:33,short,25169.0,25152.77,TARGET,16.2345,320.69,1,10.822986,6.475,16.234479,0.16925000000010187,0.16925000000010187,0.14331250000013823,0.14331250000013823,2.1866235009353545,15.73536691809694,24.0,MEDIUM
10/6/2025,10:09:55,10/6/2025,10:12:19,long,25145.5,25162.15,TARGET,16.6452,328.9,1,11.096819,8.2,16.645229,-0.02662499999969441,0.02662499999969441,0.025374999999985447,0.025374999999985447,-0.12205032904283897,15.860606732115468,24.0,MEDIUM
10/6/2025,10:12:19,10/6/2025,10:20:57,short,25162.5,25173.53,STOP,-11.0303,-224.61,0,11.030261,7.65,16.545391,-0.021875,0.021875,-0.05193750000016735,0.05193750000016735,0.077251330143433,16.089140889924792,24.0,MEDIUM
10/6/2025,10:20:57,10/6/2025,10:24:15,short,25175.25,25159.96,TARGET,15.2872,301.74,1,10.191497,7.175,15.287246,0.2040000000000873,0.2040000000000873,0.15462499999994178,0.15462499999994178,-0.857702456194275,14.929452830515377,24.0,MEDIUM
10/6/2025,10:25:03,10/6/2025,10:28:42,long,25155.5,25144.79,STOP,-10.7074,-218.15,0,10.70742,6.525,16.06113,0.07987499999981082,0.07987499999981082,0.17037499999987632,0.17037499999987632,0.11959535900306584,15.741865121363565,24.0,MEDIUM
10/6/2025,10:28:42,10/6/2025,10:31:09,long,25145.0,25134.42,STOP,-10.5774,-215.55,0,10.577418,6.675,15.866127,-0.04500000000007276,0.04500000000007276,-0.009124999999949068,0.009124999999949068,-0.2734383668593594,15.477517029826647,24.0,MEDIUM
10/6/2025,10:48:18,10/6/2025,10:49:00,short,25142.75,25152.04,STOP,-9.2943,-189.89,0,9.294263,6.525,13.941394,-0.31612500000010185,0.31612500000010185,-0.36612500000010184,0.36612500000010184,-5.436382134957446,14.238865767156634,24.0,MEDIUM
10/6/2025,10:50:13,10/6/2025,10:54:55,short,25147.25,25133.49,TARGET,13.758,271.16,1,9.171994,4.15,13.757991,-0.023374999999941793,0.023374999999941793,-0.16975000000002183,0.16975000000002183,-0.45165642751898893,13.787209339637645,24.0,MEDIUM
10/6/2025,10:57:40,10/6/2025,10:59:43,short,25143.75,25152.65,STOP,-8.9027,-182.05,0,8.90267,6.075,13.354004,0.01025000000008731,0.01025000000008731,0.0006250000000363798,0.0006250000000363798,-0.06236909523061662,13.137533384184497,24.0,MEDIUM
10/6/2025,11:00:56,10/6/2025,11:04:03,short,25149.5,25159.53,STOP,-10.0254,-204.51,0,10.025374,4.825,15.038061,0.1736250000001746,0.1736250000001746,0.08725000000013097,0.08725000000013097,1.6205597450084728,14.735779452128387,25.0,MEDIUM
10/6/2025,12:09:58,10/6/2025,12:24:38,long,25186.25,25204.34,TARGET,18.0871,357.74,1,12.058071,4.95,18.087106,0.2899999999997817,0.2899999999997817,0.29668750000000726,0.29668750000000726,-3.9127916976111123,18.715784975490788,25.0,MEDIUM
10/6/2025,12:34:08,10/6/2025,12:35:36,long,25196.25,25188.14,STOP,-8.1065,-166.13,0,8.10648,4.8,12.159721,-0.00812499999992724,0.00812499999992724,0.016750000000138245,0.016750000000138245,-0.21220399080705832,12.201943655837347,25.0,MEDIUM
10/6/2025,12:35:36,10/6/2025,12:47:58,long,25189.25,25201.39,TARGET,12.1355,238.71,1,8.090343,5.35,12.135515,-0.05849999999991269,0.05849999999991269,-0.0011249999999563443,0.0011249999999563443,-0.09652217048710021,12.200455672272884,25.0,MEDIUM
10/6/2025,12:49:18,10/6/2025,12:53:07,long,25192.75,25200.5,REVERSAL,7.75,151.0,1,7.282374,5.075,10.923561,-0.1102500000000873,0.1102500000000873,-0.1211250000000291,0.1211250000000291,-0.8002041949925882,11.0630675254388,25.0,MEDIUM
10/6/2025,12:53:07,10/6/2025,13:05:25,short,25200.5,25191.02,TARGET,9.4847,185.69,1,6.323144,4.675,9.484716,-0.15137499999982537,0.15137499999982537,-0.12631249999994906,0.12631249999994906,-1.775070781017769,9.833074839550719,25.0,MEDIUM
10/6/2025,13:05:25,10/6/2025,13:10:26,long,25190.5,25185.57,STOP,-4.9304,-102.61,0,4.930423,5.275,7.395634,-0.06812499999978172,0.06812499999978172,-0.10724999999983993,0.10724999999983993,-1.5054262388730404,7.341225630322022,25.0,MEDIUM
10/6/2025,13:13:12,10/6/2025,13:15:45,long,25190.75,25185.67,STOP,-5.081,-105.62,0,5.081016,4.4,7.621523,-0.06575000000011641,0.06575000000011641,-0.06749999999992724,0.06749999999992724,0.38560641060488976,7.664082033405725,25.0,MEDIUM
10/6/2025,13:17:40,10/6/2025,13:20:11,short,25196.75,25201.74,STOP,-4.9926,-103.85,0,4.99262,4.9,7.488929,-0.06187499999978172,0.06187499999978172,-0.0609375,0.0609375,-0.15557696271545218,7.497397986530445,25.0,MEDIUM
10/6/2025,13:20:11,10/6/2025,13:20:52,short,25202.75,25207.63,STOP,-4.8823,-101.65,0,4.882286,5.125,7.323429,0.00812499999992724,0.00812499999992724,-0.03731250000000728,0.03731250000000728,-0.18420144941428163,7.307150335698148,25.0,MEDIUM
10/6/2025,14:56:57,10/6/2025,15:21:02,long,25232.0,25223.93,STOP,-8.0681,-165.36,0,8.068105,3.8,12.102158,0.15362499999973805,0.15362499999973805,0.14793749999989814,0.14793749999989814,-0.6026221763553998,12.263848271098631,25.0,MEDIUM
10/6/2025,15:25:04,10/6/2025,15:30:18,long,25227.25,25219.22,STOP,-8.0251,-164.5,0,8.025079,4.225,12.037619,-0.1319999999999709,0.1319999999999709,-0.05868749999990541,0.05868749999990541,2.387824570548686,11.771151174989619,25.0,MEDIUM
10/7/2025,09:30:18,10/7/2025,09:36:07,long,25222.75,25250.5,REVERSAL,27.75,551.0,1,18.922849,4.425,28.384274,0.5162499999998544,0.5162499999998544,0.5331874999999855,0.5331874999999855,-8.63755021910498,29.466817334962798,25.0,MEDIUM
10/7/2025,09:36:07,10/7/2025,09:36:22,short,25250.5,25263.25,STOP,-12.7494,-258.99,0,12.749396,5.8,19.124094,-0.15374999999985448,0.15374999999985448,-0.14699999999993452,0.14699999999993452,-1.3105620661364696,19.770549130293126,25.0,MEDIUM
10/7/2025,09:36:32,10/7/2025,09:45:35,short,25250.5,25232.72,TARGET,17.7774,351.55,1,11.851581,5.45,17.777372,-0.128125,0.128125,-0.13668750000015278,0.13668750000015278,-2.3655056727275863,18.20979420809425,25.0,MEDIUM
10/7/2025,09:45:35,10/7/2025,09:47:13,long,25236.0,25249.75,REVERSAL,13.75,271.0,1,9.931862,5.925,14.897792,0.11300000000010187,0.11300000000010187,0.08812500000003638,0.08812500000003638,-0.2624261104709831,14.911711763385078,25.0,MEDIUM
10/7/2025,09:47:13,10/7/2025,09:47:57,short,25249.75,25235.71,TARGET,14.0369,276.74,1,9.357915,5.7,14.036872,0.09625000000014552,0.09625000000014552,0.09750000000003638,0.09750000000003638,-1.3532567670240443,13.782282737566499,25.0,MEDIUM
10/7/2025,09:47:57,10/7/2025,09:49:54,long,25237.5,25250.57,TARGET,13.0654,257.31,1,8.710254,5.725,13.065381,0.14462500000008732,0.14462500000008732,0.1290624999999636,0.1290624999999636,-1.3014139365504143,12.935918326145913,25.0,MEDIUM
10/7/2025,09:49:54,10/7/2025,09:50:15,short,25248.0,25235.15,TARGET,12.8453,252.91,1,8.563558,6.4,12.845337,0.11074999999982538,0.11074999999982538,0.10962499999986904,0.10962499999986904,-1.2320444292758062,12.397760290198008,25.0,MEDIUM
10/7/2025,09:50:15,10/7/2025,09:54:24,long,25233.75,25246.65,TARGET,12.8954,253.91,1,8.596937,6.7,12.895405,0.07487499999988359,0.07487499999988359,0.10443749999994907,0.10443749999994907,-0.7842442742880955,12.444187329084588,25.0,MEDIUM
10/7/2025,09:54:29,10/7/2025,09:55:30,short,25250.75,25257.59,STOP,-6.8376,-140.75,0,6.837582,5.4,10.256373,0.10925000000024739,0.10925000000024739,0.07162500000013097,0.07162500000013097,-2.460212522767238,9.772609819499523,26.0,LOW
10/7/2025,09:56:30,10/7/2025,09:58:36,short,25253.75,25241.59,TARGET,12.1596,239.19,1,8.106431,4.55,12.159646,0.1641250000000582,0.1641250000000582,0.14349999999994906,0.14349999999994906,2.0150190763438456,11.55759170937239,26.0,LOW
10/7/2025,09:58:45,10/7/2025,10:00:55,long,25237.75,25249.43,TARGET,11.6761,229.52,1,7.784075,5.9,11.676112,-0.013875000000189175,0.013875000000189175,0.07512499999993452,0.07512499999993452,-0.3916375018295799,11.16595420754281,26.0,LOW
10/7/2025,10:01:33,10/7/2025,10:02:35,long,25240.75,25233.11,STOP,-7.6355,-156.71,0,7.63554,5.675,11.45331,-0.04575000000004366,0.04575000000004366,-0.03299999999999272,0.03299999999999272,-0.09438374243612557,11.182427112256946,26.0,LOW
10/7/2025,10:02:35,10/7/2025,10:03:38,long,25232.0,25224.46,STOP,-7.5358,-154.72,0,7.535791,5.5,11.303687,-0.07337499999994179,0.07337499999994179,-0.05443749999994907,0.05443749999994907,-0.32589069153385886,10.93334336531915,26.0,LOW
10/7/2025,10:09:58,10/7/2025,10:20:46,short,25249.25,25233.09,TARGET,16.1636,319.27,1,10.775754,5.7,16.163631,-0.026124999999956343,0.026124999999956343,-0.0671250000001237,0.0671250000001237,-0.21936357519305183,15.905761512009336,26.0,LOW
10/7/2025,10:20:46,10/7/2025,10:27:12,long,25233.75,25224.32,STOP,-9.4308,-192.62,0,9.430767,5.075,14.146151,-0.18387499999989815,0.18387499999989815,-0.09043750000000728,0.09043750000000728,-2.3175596741347864,14.487294957512864,26.0,LOW
10/7/2025,10:28:23,10/7/2025,10:35:53,long,25218.0,25206.07,STOP,-11.9324,-242.65,0,11.932377,4.625,17.898565,-0.2928750000002765,0.2928750000002765,-0.2123125000000073,0.2123125000000073,3.5069673860172124,17.623438437951226,26.0,LOW
10/7/2025,11:11:39,10/7/2025,11:20:36,short,25105.25,25124.31,STOP,-19.0561,-385.12,0,19.056084,7.375,28.584126,-0.5451249999998253,0.5451249999998253,-0.7242499999998472,0.7242499999998472,-8.920686577963018,29.671904038453228,26.0,LOW
10/7/2025,11:20:36,10/7/2025,11:26:02,short,25124.75,25098.0,REVERSAL,26.75,531.0,1,18.582317,7.875,27.873475,0.2205000000001746,0.2205000000001746,0.22068749999998544,0.22068749999998544,-0.24541699342349688,27.570475037812372,26.0,LOW
10/7/2025,11:26:02,10/7/2025,11:26:30,long,25098.0,25087.59,STOP,-10.4148,-212.3,0,10.414839,7.4,15.622258,0.3409999999999854,0.3409999999999854,0.43462500000005094,0.43462500000005094,-5.431528039435655,15.129946014145354,26.0,LOW
10/7/2025,11:27:38,10/7/2025,11:27:55,long,25091.0,25078.47,STOP,-12.5304,-254.61,0,12.530352,7.05,18.795528,-0.14987499999988357,0.14987499999988357,-0.02493749999994179,0.02493749999994179,3.0356050271768904,18.35498010896947,26.0,LOW
10/7/2025,11:42:39,10/7/2025,11:45:38,short,25055.75,25030.16,TARGET,25.5946,507.89,1,17.063059,8.025,25.594588,-0.30275000000001456,0.30275000000001456,-0.398687499999869,0.398687499999869,-3.3315760782609516,26.527537888334443,26.0,LOW
10/7/2025,11:45:38,10/7/2025,11:47:38,long,25024.0,25009.08,STOP,-14.9195,-302.39,0,14.919458,7.025,22.379187,-0.17200000000011642,0.17200000000011642,-0.1756875000000946,0.1756875000000946,-1.6619193483319172,22.675421827492215,26.0,LOW
10/7/2025,11:47:38,10/7/2025,11:48:25,long,25009.0,24993.39,STOP,-15.6051,-316.1,0,15.605136,7.675,23.407704,-0.32612499999995637,0.32612499999995637,-0.2608125000000655,0.2608125000000655,0.86024780187023,23.549389288902653,26.0,LOW
10/7/2025,11:57:52,10/7/2025,12:00:30,short,25025.75,25045.23,STOP,-19.481,-393.62,0,19.480964,6.75,29.221446,-0.2826249999998254,0.2826249999998254,-0.30812499999992726,0.30812499999992726,-2.740559579310819,29.943815761655195,26.0,LOW
10/7/2025,12:02:45,10/7/2025,12:11:16,short,25040.75,25021.5,REVERSAL,19.25,381.0,1,20.360571,6.5,30.540857,0.3196249999997235,0.3196249999997235,0.13081249999995634,0.13081249999995634,7.382437971392413,30.061306855146533,26.0,LOW
10/7/2025,12:11:16,10/7/2025,12:19:30,long,25021.5,25003.81,STOP,-17.6929,-357.86,0,17.692919,8.3,26.539378,0.2736249999998108,0.2736249999998108,0.27624999999989086,0.27624999999989086,-3.8912382701961583,26.724605619936913,26.0,LOW
10/7/2025,12:20:29,10/7/2025,12:22:56,long,25016.0,25000.67,STOP,-15.3311,-310.62,0,15.3311,7.625,22.99665,-0.09637500000026193,0.09637500000026193,0.043562500000007276,0.043562500000007276,2.0466971077639755,22.916015454047496,26.0,LOW
10/7/2025,12:25:34,10/7/2025,12:26:38,short,25037.0,25051.61,STOP,-14.6112,-296.22,0,14.611173,6.4,21.916759,-0.259375,0.259375,-0.2109375,0.2109375,-1.9785067452131955,22.494900307855627,26.0,LOW
10/7/2025,12:26:38,10/7/2025,12:29:20,short,25052.75,25030.97,TARGET,21.7776,431.55,1,14.518407,4.775,21.777611,-0.12200000000011642,0.12200000000011642,-0.19593750000003637,0.19593750000003637,-2.0902842908144628,21.501948579175433,27.0,MEDIUM
10/7/2025,12:29:24,10/7/2025,12:30:20,short,25036.5,25049.63,STOP,-13.1349,-266.7,0,13.134877,7.375,19.702316,-0.09112500000010186,0.09112500000010186,-0.057125000000087314,0.057125000000087314,-1.7509286517588691,20.24323856191336,27.0,MEDIUM
10/7/2025,12:31:36,10/7/2025,12:32:27,short,25046.75,25060.32,STOP,-13.5726,-275.45,0,13.572573,6.625,20.358859,-0.02787500000013097,0.02787500000013097,-0.0484375,0.0484375,-0.4321526047938029,20.05675541029072,27.0,MEDIUM
10/7/2025,12:49:18,10/7/2025,12:54:16,long,25047.75,25031.45,STOP,-16.3042,-330.08,0,16.304187,6.75,24.456281,0.428125,0.428125,0.5113750000000437,0.5113750000000437,-7.333265050125483,25.164139786221305,27.0,MEDIUM
10/7/2025,12:55:41,10/7/2025,12:58:08,long,25038.5,25021.06,STOP,-17.4381,-352.76,0,17.43815,6.55,26.157225,-0.10662499999998545,0.10662499999998545,-0.08474999999998545,0.08474999999998545,1.8239361909107608,26.30108368325996,27.0,MEDIUM
10/7/2025,13:10:44,10/7/2025,13:12:46,short,25056.0,25031.98,TARGET,24.021,476.42,1,16.013978,7.1,24.020967,-0.44249999999992723,0.44249999999992723,-0.3961250000000291,0.3961250000000291,-6.121210887973671,25.02228233006188,27.0,MEDIUM
10/7/2025,13:12:52,10/7/2025,13:13:58,long,25030.5,25045.75,REVERSAL,15.25,301.0,1,13.446378,5.825,20.169566,-0.22437499999978172,0.22437499999978172,-0.32006249999994907,0.32006249999994907,-3.9596225075436777,20.453961175748468,27.0,MEDIUM
10/7/2025,13:13:58,10/7/2025,13:15:21,short,25045.75,25057.39,STOP,-11.6414,-236.83,0,11.641395,6.7,17.462092,-0.32287500000020375,0.32287500000020375,-0.2931875000000218,0.2931875000000218,-4.101503511907421,18.07675632958385,27.0,MEDIUM
10/7/2025,13:15:21,10/7/2025,13:17:20,short,25057.0,25040.4,TARGET,16.6001,328.0,1,11.066721,6.475,16.600082,-0.2985000000000582,0.2985000000000582,-0.25656249999992725,0.25656249999992725,-4.245452918945809,16.625982543471117,27.0,MEDIUM
10/7/2025,13:17:20,10/7/2025,13:20:17,short,25040.0,25050.68,STOP,-10.6848,-217.7,0,10.684808,7.525,16.027212,-0.17512499999975262,0.17512499999975262,-0.22943749999994906,0.22943749999994906,-3.512109301799004,15.83015364062976,27.0,MEDIUM
10/7/2025,13:20:17,10/7/2025,13:23:28,short,25047.0,25057.25,STOP,-10.2453,-208.91,0,10.245285,7.0,15.367928,-0.09550000000017463,0.09550000000017463,-0.2055000000000291,0.2055000000000291,-1.9280024133277802,15.078590875160751,27.0,MEDIUM
10/7/2025,13:34:25,10/7/2025,13:37:32,long,25037.0,25025.53,STOP,-11.4666,-233.33,0,11.466609,6.425,17.199914,0.12937499999970897,0.12937499999970897,0.09025000000001455,0.09025000000001455,-0.4098682090251202,16.94505356376697,27.0,MEDIUM
10/7/2025,13:37:32,10/7/2025,13:45:59,long,25031.75,25047.57,TARGET,15.8219,312.44,1,10.54791,6.15,15.821865,0.08387500000026193,0.08387500000026193,0.10112500000013824,0.10112500000013824,-1.1482831704708616,16.021200778020127,27.0,MEDIUM
